Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
265	11130	1	42	0.9963552763450237	264.0341482314313	41.846921606490994	11089.434225720113	265	11130	1	42	0.9963552763450237	264.0341482314313	41.846921606490994	11089.434225720113	arp
263	11046	1	42	0.9974594451778329	262.33183408177007	41.89329669746898	11017.937031434341	263	11046	1	42	0.9974594451778329	262.33183408177007	41.89329669746898	11017.937031434341	arp
266	11172	1	42	0.9974575475119472	265.32370763817795	41.89321699550178	11143.595720803472	266	11172	1	42	0.9974575475119472	265.32370763817795	41.89321699550178	11143.595720803472	arp
264	11088	1	42	0.9964298373233568	263.0574770533662	41.85005316758098	11048.41403624138	264	11088	1	42	0.9964298373233568	263.0574770533662	41.85005316758098	11048.41403624138	arp
267	11214	1	42	0.9963107817764829	266.01497873432095	41.84505283461228	11172.62910684148	267	11214	1	42	0.9963107817764829	266.01497873432095	41.84505283461228	11172.62910684148	arp
265	11130	1	42	0.9990569909507813	264.75010260195705	41.960393619932816	11119.504309282196	265	11130	1	42	0.9990569909507813	264.75010260195705	41.960393619932816	11119.504309282196	arp
268	11256	1	42	0.9992205024995379	267.79109466987614	41.96726110498059	11247.225976134798	268	11256	1	42	0.9992205024995379	267.79109466987614	41.96726110498059	11247.225976134798	arp
266	11172	1	42	0.9966204327547382	265.10103511276037	41.858058175699	11134.243474735935	266	11172	1	42	0.9966204327547382	265.10103511276037	41.858058175699	11134.243474735935	arp
269	11298	1	42	0.9965053564814363	268.0599408935064	41.853224972220325	11258.517517527269	269	11298	1	42	0.9965053564814363	268.0599408935064	41.853224972220325	11258.517517527269	arp
267	11214	1	42	0.9968111011136191	266.14856399733634	41.86606624677201	11178.239687888126	267	11214	1	42	0.9968111011136191	266.14856399733634	41.86606624677201	11178.239687888126	arp
270	11340	1	42	0.996852797331271	269.1502552794432	41.867817487913385	11304.310721736612	270	11340	1	42	0.996852797331271	269.1502552794432	41.867817487913385	11304.310721736612	arp
268	11256	1	42	0.9937236942329585	266.31795005443286	41.73639515778426	11185.35390228618	268	11256	1	42	0.9937236942329585	266.31795005443286	41.73639515778426	11185.35390228618	arp
271	11382	1	42	0.9935429128974268	269.2501293952027	41.728802341691924	11308.505434598512	271	11382	1	42	0.9935429128974268	269.2501293952027	41.728802341691924	11308.505434598512	arp
269	11298	1	42	0.9997830861548421	268.94165017565257	41.990889618503374	11295.549307377407	269	11298	1	42	0.9997830861548421	268.94165017565257	41.990889618503374	11295.549307377407	arp
272	11424	1	42	1.0000290879127325	272.00791191226324	42.00122169233476	11424.332300315056	272	11424	1	42	1.0000290879127325	272.00791191226324	42.00122169233476	11424.332300315056	arp
270	11340	1	42	0.9963988280690435	269.02768357864176	41.84875077889983	11299.162710302953	270	11340	1	42	0.9963988280690435	269.02768357864176	41.84875077889983	11299.162710302953	arp
273	11466	1	42	0.9962968188747745	271.98903155281346	41.84446639274053	11423.539325218164	273	11466	1	42	0.9962968188747745	271.98903155281346	41.84446639274053	11423.539325218164	arp
271	11382	1	42	0.9944154131278452	269.48657695764604	41.765447351369495	11318.436232221135	271	11382	1	42	0.9944154131278452	269.48657695764604	41.765447351369495	11318.436232221135	arp
274	11508	1	42	0.9944547871205389	272.48061167102765	41.76710105906263	11444.185690183162	274	11508	1	42	0.9944547871205389	272.48061167102765	41.76710105906263	11444.185690183162	arp
272	11424	1	42	0.9943571830579886	270.4651537917729	41.76300168843552	11359.536459254461	272	11424	1	42	0.9943571830579886	270.4651537917729	41.76300168843552	11359.536459254461	arp
275	11550	1	42	0.9943234740291529	273.43895535801704	41.76158590922442	11484.436125036715	275	11550	1	42	0.9943234740291529	273.43895535801704	41.76158590922442	11484.436125036715	arp
273	11466	1	42	1.0010759473730941	273.2937336328547	42.04518978966995	11478.336812579897	273	11466	1	42	1.0010759473730941	273.2937336328547	42.04518978966995	11478.336812579897	arp
276	11592	1	42	1.0010482320392409	276.2893120428305	42.04402574564812	11604.151105798881	276	11592	1	42	1.0010482320392409	276.2893120428305	42.04402574564812	11604.151105798881	arp
274	11508	1	42	0.9977731336821559	273.38983862891075	41.90647161465055	11482.37322241425	274	11508	1	42	0.9977731336821559	273.38983862891075	41.90647161465055	11482.37322241425	arp
277	11634	1	42	0.9979540332003856	276.4332671965068	41.914069394416195	11610.197222253286	277	11634	1	42	0.9979540332003856	276.4332671965068	41.914069394416195	11610.197222253286	arp
275	11550	1	42	0.9979412113899809	274.43383313224473	41.9135308783792	11526.220991554279	275	11550	1	42	0.9979412113899809	274.43383313224473	41.9135308783792	11526.220991554279	arp
278	11676	1	42	0.9977790676651663	277.38258081091624	41.90672084193699	11650.068394058482	278	11676	1	42	0.9977790676651663	277.38258081091624	41.90672084193699	11650.068394058482	arp
276	11592	1	42	0.9959374680184536	274.8787411730932	41.829373656775054	11544.907129269915	276	11592	1	42	0.9959374680184536	274.8787411730932	41.829373656775054	11544.907129269915	arp
279	11718	1	42	0.9959067258722041	277.8579765183449	41.828082486632574	11670.035013770488	279	11718	1	42	0.9959067258722041	277.8579765183449	41.828082486632574	11670.035013770488	arp
277	11634	1	42	0.998393735664305	276.55506477901247	41.93253689790081	11615.312720718524	277	11634	1	42	0.998393735664305	276.55506477901247	41.93253689790081	11615.312720718524	arp
280	11760	1	42	0.9984764458528856	279.57340483880796	41.9360107258212	11742.083003229935	280	11760	1	42	0.9984764458528856	279.57340483880796	41.9360107258212	11742.083003229935	arp
278	11676	1	42	0.9969115570135512	277.1414128497672	41.87028539456915	11639.939339690223	278	11676	1	42	0.9969115570135512	277.1414128497672	41.87028539456915	11639.939339690223	arp
281	11802	1	42	0.9968260260634239	280.1081133238221	41.8666930946638	11764.540759600528	281	11802	1	42	0.9968260260634239	280.1081133238221	41.8666930946638	11764.540759600528	arp
279	11718	1	42	0.9984602830146458	278.5704189610862	41.935331886615124	11699.95759636562	279	11718	1	42	0.9984602830146458	278.5704189610862	41.935331886615124	11699.95759636562	arp
282	11844	1	42	0.9985170929498709	281.5818202118636	41.93771790389458	11826.43644889827	282	11844	1	42	0.9985170929498709	281.5818202118636	41.93771790389458	11826.43644889827	arp
280	11760	1	42	0.9965808870875383	279.04264838451076	41.85639725767661	11719.791232149451	280	11760	1	42	0.9965808870875383	279.04264838451076	41.85639725767661	11719.791232149451	arp
283	11886	1	42	0.9958852074990372	281.8355137222275	41.827178714959565	11837.091576333556	283	11886	1	42	0.9958852074990372	281.8355137222275	41.827178714959565	11837.091576333556	arp
281	11802	1	42	0.9978424470062495	280.39372760875614	41.90938277426248	11776.536559567756	281	11802	1	42	0.9978424470062495	280.39372760875614	41.90938277426248	11776.536559567756	arp
284	11928	1	42	0.9983526233420015	283.5321450291284	41.93081018036406	11908.350091223394	284	11928	1	42	0.9983526233420015	283.5321450291284	41.93081018036406	11908.350091223394	arp
282	11844	1	42	0.9970786334689379	281.17617463824047	41.87730260569539	11809.399334806101	282	11844	1	42	0.9970786334689379	281.17617463824047	41.87730260569539	11809.399334806101	arp
285	11970	1	42	0.997143109144547	284.1857861061959	41.88001058407097	11935.803016460228	285	11970	1	42	0.997143109144547	284.1857861061959	41.88001058407097	11935.803016460228	arp
283	11886	1	42	0.9973520012174707	282.2506163445442	41.88878405113377	11854.525886470858	283	11886	1	42	0.9973520012174707	282.2506163445442	41.88878405113377	11854.525886470858	arp
286	12012	1	42	0.9973292346088585	285.2361610981335	41.887827853572055	11979.918766121607	286	12012	1	42	0.9973292346088585	285.2361610981335	41.887827853572055	11979.918766121607	arp
284	11928	1	42	0.9989891743526571	283.71292551615466	41.9575453228116	11915.942871678495	284	11928	1	42	0.9989891743526571	283.71292551615466	41.9575453228116	11915.942871678495	arp
287	12054	1	42	0.9992835889453986	286.7943900273294	41.96991073570674	12045.364381147834	287	12054	1	42	0.9992835889453986	286.7943900273294	41.96991073570674	12045.364381147834	arp
285	11970	1	42	0.9959027058857051	283.8322711774259	41.827913647199615	11920.95538945189	285	11970	1	42	0.9959027058857051	283.8322711774259	41.827913647199615	11920.95538945189	arp
288	12096	1	42	0.9957015115571581	286.76203532846154	41.81946348540064	12044.005483795385	288	12096	1	42	0.9957015115571581	286.76203532846154	41.81946348540064	12044.005483795385	arp
286	12012	1	42	0.997758180358006	285.35883958238975	41.90584357503625	11985.07126246037	286	12012	1	42	0.997758180358006	285.35883958238975	41.90584357503625	11985.07126246037	arp
289	12138	1	42	0.9978685606872565	288.3840140386171	41.91047954886478	12112.12858962192	289	12138	1	42	0.9978685606872565	288.3840140386171	41.91047954886478	12112.12858962192	arp
287	12054	1	42	0.9971620741655078	286.18551528550074	41.88080711495133	12019.791641991033	287	12054	1	42	0.9971620741655078	286.18551528550074	41.88080711495133	12019.791641991033	arp
290	12180	1	42	0.9969871492108708	289.1262732711525	41.873460266856576	12143.303477388406	290	12180	1	42	0.9969871492108708	289.1262732711525	41.873460266856576	12143.303477388406	arp
288	12096	1	42	0.9987524833059216	287.6407151921054	41.94760429884871	12080.910038068429	288	12096	1	42	0.9987524833059216	287.6407151921054	41.94760429884871	12080.910038068429	arp
291	12222	1	42	0.9987765041164993	290.6439626979013	41.94861317289297	12207.046433311854	291	12222	1	42	0.9987765041164993	290.6439626979013	41.94861317289297	12207.046433311854	arp
289	12138	1	42	0.9967833845353874	288.07039813072697	41.86490215048627	12098.956721490533	289	12138	1	42	0.9967833845353874	288.07039813072697	41.86490215048627	12098.956721490533	arp
292	12264	1	42	0.9967187185131955	291.0418658058531	41.86218617755421	12223.758363845829	292	12264	1	42	0.9967187185131955	291.0418658058531	41.86218617755421	12223.758363845829	arp
290	12180	1	42	0.9975379674341968	289.2860105559171	41.896594632236265	12150.012443348516	290	12180	1	42	0.9975379674341968	289.2860105559171	41.896594632236265	12150.012443348516	arp
293	12306	1	42	0.9975220722030916	292.27396715550583	41.89592703252985	12275.506620531245	293	12306	1	42	0.9975220722030916	292.27396715550583	41.89592703252985	12275.506620531245	arp
291	12222	1	42	0.997760079167975	290.34818303788074	41.90592332505495	12194.62368759099	291	12222	1	42	0.997760079167975	290.34818303788074	41.90592332505495	12194.62368759099	arp
294	12348	1	42	0.9978009053304494	293.35346616715213	41.907638023878874	12320.84557902039	294	12348	1	42	0.9978009053304494	293.35346616715213	41.907638023878874	12320.84557902039	arp
292	12264	1	42	0.9962918491228445	290.9172199438706	41.84425766315947	12218.523237642565	292	12264	1	42	0.9962918491228445	290.9172199438706	41.84425766315947	12218.523237642565	arp
295	12390	1	42	0.9962838029629337	293.90372187406547	41.84391972444322	12343.956318710749	295	12390	1	42	0.9962838029629337	293.90372187406547	41.84391972444322	12343.956318710749	arp
293	12306	1	42	0.9983067621455423	292.5038813086439	41.928884010112775	12285.163014963044	293	12306	1	42	0.9983067621455423	292.5038813086439	41.928884010112775	12285.163014963044	arp
296	12432	1	42	0.9983119896339216	295.5003489316408	41.92910356462471	12411.014655128914	296	12432	1	42	0.9983119896339216	295.5003489316408	41.92910356462471	12411.014655128914	arp
294	12348	1	42	0.9974139031893767	293.23968753767673	41.891383933953826	12316.066876582423	294	12348	1	42	0.9974139031893767	293.23968753767673	41.891383933953826	12316.066876582423	arp
297	12474	1	42	0.9974445012544441	296.2410168725699	41.89266905268665	12442.122708647936	297	12474	1	42	0.9974445012544441	296.2410168725699	41.89266905268665	12442.122708647936	arp
295	12390	1	42	0.9990776946940767	294.7279199347526	41.96126317715122	12378.57263725961	295	12390	1	42	0.9990776946940767	294.7279199347526	41.96126317715122	12378.57263725961	arp
298	12516	1	42	0.9991207707488933	297.73798968317016	41.963072371453514	12504.995566693147	298	12516	1	42	0.9991207707488933	297.73798968317016	41.963072371453514	12504.995566693147	arp
296	12432	1	42	0.9975939606414203	295.28781234986036	41.89894634693965	12402.088118694137	296	12432	1	42	0.9975939606414203	295.28781234986036	41.89894634693965	12402.088118694137	arp
299	12558	1	42	0.9976008415963216	298.28265163730015	41.899235347045504	12527.871368766606	299	12558	1	42	0.9976008415963216	298.28265163730015	41.899235347045504	12527.871368766606	arp
297	12474	1	42	0.9979340883043416	296.38642422638947	41.91323170878235	12448.229817508358	297	12474	1	42	0.9979340883043416	296.38642422638947	41.91323170878235	12448.229817508358	arp
300	12600	1	42	0.9977439395136006	299.3231818540802	41.905245459571226	12571.573637871368	300	12600	1	42	0.9977439395136006	299.3231818540802	41.905245459571226	12571.573637871368	arp
298	12516	1	42	0.9974089222866926	297.2278588414344	41.891174736041094	12483.570071340246	298	12516	1	42	0.9974089222866926	297.2278588414344	41.891174736041094	12483.570071340246	arp
301	12642	1	42	0.9975491181225175	300.26228455487774	41.897062961145735	12611.015951304866	301	12642	1	42	0.9975491181225175	300.26228455487774	41.897062961145735	12611.015951304866	arp
299	12558	1	42	0.9985689168550453	298.57210613965856	41.93989450791191	12540.02845786566	299	12558	1	42	0.9985689168550453	298.57210613965856	41.93989450791191	12540.02845786566	arp
302	12684	1	42	0.9986369141736878	301.5883480804537	41.94275039529489	12666.710619379057	302	12684	1	42	0.9986369141736878	301.5883480804537	41.94275039529489	12666.710619379057	arp
300	12600	1	42	0.996960370726383	299.0881112179149	41.872335570508085	12561.700671152426	300	12600	1	42	0.996960370726383	299.0881112179149	41.872335570508085	12561.700671152426	arp
303	12726	1	42	0.9968269736943737	302.03857302939525	41.86673289516369	12685.6200672346	303	12726	1	42	0.9968269736943737	302.03857302939525	41.86673289516369	12685.6200672346	arp
301	12642	1	42	0.9986207461399106	300.58484458811307	41.94207133787624	12624.56347270075	301	12642	1	42	0.9986207461399106	300.58484458811307	41.94207133787624	12624.56347270075	arp
304	12768	1	42	0.9984952239250111	303.5425480732034	41.93679940485047	12748.787019074542	304	12768	1	42	0.9984952239250111	303.5425480732034	41.93679940485047	12748.787019074542	arp
302	12684	1	42	0.996409006466449	300.9155199528676	41.84917827159086	12638.451838020439	302	12684	1	42	0.996409006466449	300.9155199528676	41.84917827159086	12638.451838020439	arp
305	12810	1	42	0.9965638384267502	303.95197072015884	41.85568121392351	12765.98277024667	305	12810	1	42	0.9965638384267502	303.95197072015884	41.85568121392351	12765.98277024667	arp
303	12726	1	42	0.9967992562334651	302.03017463873994	41.865568761805534	12685.267334827076	303	12726	1	42	0.9967992562334651	302.03017463873994	41.865568761805534	12685.267334827076	arp
306	12852	1	42	0.9965709419645233	304.9507082411441	41.85597956250998	12807.929746128053	306	12852	1	42	0.9965709419645233	304.9507082411441	41.85597956250998	12807.929746128053	arp
304	12768	1	42	0.9991698010547934	303.74761952065717	41.96513164430132	12757.400019867602	304	12768	1	42	0.9991698010547934	303.74761952065717	41.96513164430132	12757.400019867602	arp
307	12894	1	42	0.999427170058055	306.8241412078229	41.97594114243831	12886.613930728561	307	12894	1	42	0.999427170058055	306.8241412078229	41.97594114243831	12886.613930728561	arp
305	12810	1	42	0.9943993814971194	303.2918113566214	41.76477402287901	12738.2560769781	305	12810	1	42	0.9943993814971194	303.2918113566214	41.76477402287901	12738.2560769781	arp
308	12936	1	42	0.9942819891310145	306.2388526523525	41.75984354350261	12862.031811398803	308	12936	1	42	0.9942819891310145	306.2388526523525	41.75984354350261	12862.031811398803	arp
306	12852	1	42	1.0001192235020997	306.03648239164255	42.00500738708819	12853.532260448987	306	12852	1	42	1.0001192235020997	306.03648239164255	42.00500738708819	12853.532260448987	arp
309	12978	1	42	1.0002580354677144	309.0797329595237	42.010837489644004	12981.348784299997	309	12978	1	42	1.0002580354677144	309.0797329595237	42.010837489644004	12981.348784299997	arp
307	12894	1	42	0.9975578964993346	306.2502742252957	41.89743165297205	12862.511517462419	307	12894	1	42	0.9975578964993346	306.2502742252957	41.89743165297205	12862.511517462419	arp
310	13020	1	42	0.997523258396877	309.2322101030319	41.89597685266884	12987.75282432734	310	13020	1	42	0.997523258396877	309.2322101030319	41.89597685266884	12987.75282432734	arp
308	12936	1	42	0.9986428584353729	307.58200039809486	41.94300005428566	12918.444016719985	308	12936	1	42	0.9986428584353729	307.58200039809486	41.94300005428566	12918.444016719985	arp
311	13062	1	42	0.9985560792397049	310.55094064354824	41.939355328067606	13043.139507029025	311	13062	1	42	0.9985560792397049	310.55094064354824	41.939355328067606	13043.139507029025	arp
309	12978	1	42	0.9973759547090021	308.1891700050816	41.88979009777809	12943.94514021343	309	12978	1	42	0.9973759547090021	308.1891700050816	41.88979009777809	12943.94514021343	arp
312	13104	1	42	0.9975230211578943	311.227182601263	41.895966888631555	13071.541669253047	312	13104	1	42	0.9975230211578943	311.227182601263	41.895966888631555	13071.541669253047	arp
310	13020	1	42	0.9969790918164503	309.06351846309957	41.873121856290915	12980.667775450183	310	13020	1	42	0.9969790918164503	309.06351846309957	41.873121856290915	12980.667775450183	arp
313	13146	1	42	0.9969196133163976	312.0358389680324	41.8706237592887	13105.505236657362	313	13146	1	42	0.9969196133163976	312.0358389680324	41.8706237592887	13105.505236657362	arp
311	13062	1	42	0.9969193763644553	310.0419260493456	41.87061380730712	13021.760894072515	311	13062	1	42	0.9969193763644553	310.0419260493456	41.87061380730712	13021.760894072515	arp
314	13188	1	42	0.9970129811475039	313.0620760803162	41.874545208195165	13148.607195373283	314	13188	1	42	0.9970129811475039	313.0620760803162	41.874545208195165	13148.607195373283	arp
312	13104	1	42	0.9974565986817119	311.20645878869414	41.8931771446319	13070.671269125152	312	13104	1	42	0.9974565986817119	311.20645878869414	41.8931771446319	13070.671269125152	arp
315	13230	1	42	0.9974245767197906	314.188741666734	41.89183222223121	13195.92715000283	315	13230	1	42	0.9974245767197906	314.188741666734	41.89183222223121	13195.92715000283	arp
313	13146	1	42	0.9983576136745561	312.4859330801361	41.93101977433136	13124.409189365715	313	13146	1	42	0.9983576136745561	312.4859330801361	41.93101977433136	13124.409189365715	arp
316	13272	1	42	0.9984265328926039	315.5027843940628	41.93391438148936	13251.116944550638	316	13272	1	42	0.9984265328926039	315.5027843940628	41.93391438148936	13251.116944550638	arp
314	13188	1	42	0.9961032718457116	312.77642735955345	41.836337417519886	13136.609949101245	314	13188	1	42	0.9961032718457116	312.77642735955345	41.836337417519886	13136.609949101245	arp
317	13314	1	42	0.9959653740713961	315.72102358063256	41.830545710998635	13260.282990386568	317	13314	1	42	0.9959653740713961	315.72102358063256	41.830545710998635	13260.282990386568	arp
315	13230	1	42	0.9992466883591196	314.76270683312265	41.96836091108302	13220.033686991152	315	13230	1	42	0.9992466883591196	314.76270683312265	41.96836091108302	13220.033686991152	arp
318	13356	1	42	0.9994421734504586	317.82261115724583	41.97657128491926	13348.549668604326	318	13356	1	42	0.9994421734504586	317.82261115724583	41.97657128491926	13348.549668604326	arp
316	13272	1	42	0.9942610122901098	314.1864798836747	41.75896251618461	13195.832155114336	316	13272	1	42	0.9942610122901098	314.1864798836747	41.75896251618461	13195.832155114336	arp
319	13398	1	42	0.9941179691220043	317.1236321499194	41.75295470312418	13319.192550296613	319	13398	1	42	0.9941179691220043	317.1236321499194	41.75295470312418	13319.192550296613	arp
317	13314	1	42	0.997412717255654	316.17983137004234	41.89133412473747	13279.552917541778	317	13314	1	42	0.997412717255654	316.17983137004234	41.89133412473747	13279.552917541778	arp
320	13440	1	42	0.9976055871377668	319.2337878840854	41.89943465978621	13407.819091131587	320	13440	1	42	0.9976055871377668	319.2337878840854	41.89943465978621	13407.819091131587	arp
318	13356	1	42	0.9952733872887125	316.4969371578106	41.80148226612592	13292.871360628045	318	13356	1	42	0.9952733872887125	316.4969371578106	41.80148226612592	13292.871360628045	arp
321	13482	1	42	0.9951477606646175	319.44243117334224	41.79620594791393	13416.582109280373	321	13482	1	42	0.9951477606646175	319.44243117334224	41.79620594791393	13416.582109280373	arp
319	13398	1	42	0.9959793276843188	317.7174055312977	41.83113176274139	13344.131032314503	319	13398	1	42	0.9959793276843188	317.7174055312977	41.83113176274139	13344.131032314503	arp
322	13524	1	42	0.9956003540605278	320.58331400748995	41.81521487054217	13464.499188314578	322	13524	1	42	0.9956003540605278	320.58331400748995	41.81521487054217	13464.499188314578	arp
320	13440	1	42	0.9988692685872906	319.63816594793303	41.952509280666206	13424.802969813187	320	13440	1	42	0.9988692685872906	319.63816594793303	41.952509280666206	13424.802969813187	arp
323	13566	1	42	0.9993604937636229	322.7934394856502	41.97314073807216	13557.324458397308	323	13566	1	42	0.9993604937636229	322.7934394856502	41.97314073807216	13557.324458397308	arp
321	13482	1	42	0.9967109023096875	319.9441996414097	41.86185789700688	13437.656384939208	321	13482	1	42	0.9967109023096875	319.9441996414097	41.86185789700688	13437.656384939208	arp
324	13608	1	42	0.996664244493437	322.91921521587363	41.85989826872436	13562.607039066692	324	13608	1	42	0.996664244493437	322.91921521587363	41.85989826872436	13562.607039066692	arp
322	13524	1	42	0.9967833845353874	320.96424982039474	41.86490215048627	13480.49849245658	322	13524	1	42	0.9967833845353874	320.96424982039474	41.86490215048627	13480.49849245658	arp
325	13650	1	42	0.9968129963205674	323.9642238041844	41.86614584546383	13606.497399775746	325	13650	1	42	0.9968129963205674	323.9642238041844	41.86614584546383	13606.497399775746	arp
323	13566	1	42	0.9974862504798003	322.1880589049755	41.894422520151615	13531.89847400897	323	13566	1	42	0.9974862504798003	322.1880589049755	41.894422520151615	13531.89847400897	arp
326	13692	1	42	0.997440706043615	325.1656701702185	41.89250965383183	13656.958147149177	326	13692	1	42	0.997440706043615	325.1656701702185	41.89250965383183	13656.958147149177	arp
324	13608	1	42	0.9984096586871888	323.48472941464917	41.93320566486193	13586.358635415265	324	13608	1	42	0.9984096586871888	323.48472941464917	41.93320566486193	13586.358635415265	arp
327	13734	1	42	0.9984652744235495	326.4981447365007	41.93554152578908	13712.922078933028	327	13734	1	42	0.9984652744235495	326.4981447365007	41.93554152578908	13712.922078933028	arp
325	13650	1	42	0.9983756743427004	324.4720941613776	41.93177832239341	13627.82795477786	325	13650	1	42	0.9983756743427004	324.4720941613776	41.93177832239341	13627.82795477786	arp
328	13776	1	42	0.9982141021198494	327.4142254953106	41.924992289033675	13751.397470803046	328	13776	1	42	0.9982141021198494	327.4142254953106	41.924992289033675	13751.397470803046	arp
326	13692	1	42	0.9971698974468215	325.0773865676638	41.8811356927665	13653.250235841879	326	13692	1	42	0.9971698974468215	325.0773865676638	41.8811356927665	13653.250235841879	arp
329	13818	1	42	0.9970487688861557	328.02904496354523	41.87604829321854	13777.219888468899	329	13818	1	42	0.9970487688861557	328.02904496354523	41.87604829321854	13777.219888468899	arp
327	13734	1	42	0.9974504313291835	326.166291044643	41.89291811582571	13698.984223875006	327	13734	1	42	0.9974504313291835	326.166291044643	41.89291811582571	13698.984223875006	arp
330	13860	1	42	0.9974594451778329	329.16161690868483	41.89329669746898	13824.787910164763	330	13860	1	42	0.9974594451778329	329.16161690868483	41.89329669746898	13824.787910164763	arp
328	13776	1	42	0.9957672276730103	326.6116506767474	41.82222356226644	13717.68932842339	328	13776	1	42	0.9957672276730103	326.6116506767474	41.82222356226644	13717.68932842339	arp
331	13902	1	42	0.9954429863023777	329.49162846608704	41.80860542469986	13838.648395575656	331	13902	1	42	0.9954429863023777	329.49162846608704	41.80860542469986	13838.648395575656	arp
329	13818	1	42	0.9981891581286905	328.40423302433913	41.923944641405	13792.977787022244	329	13818	1	42	0.9981891581286905	328.40423302433913	41.923944641405	13792.977787022244	arp
332	13944	1	42	0.9985420533336127	331.5159617067594	41.93876624001173	13923.670391683894	332	13944	1	42	0.9985420533336127	331.5159617067594	41.93876624001173	13923.670391683894	arp
330	13860	1	42	0.997357930192383	329.1281169634864	41.88903306808008	13823.380912466428	330	13860	1	42	0.997357930192383	329.1281169634864	41.88903306808008	13823.380912466428	arp
333	13986	1	42	0.9974703568968031	332.1576288466354	41.89375498966573	13950.620411558688	333	13986	1	42	0.9974703568968031	332.1576288466354	41.89375498966573	13950.620411558688	arp
331	13902	1	42	0.9967805418965643	329.9343593677628	41.864782759655704	13857.243093446037	331	13902	1	42	0.9967805418965643	329.9343593677628	41.864782759655704	13857.243093446037	arp
334	14028	1	42	0.9967904912033793	332.9280240619287	41.86520063054193	13982.977010601004	334	14028	1	42	0.9967904912033793	332.9280240619287	41.86520063054193	13982.977010601004	arp
332	13944	1	42	0.9981813188460775	331.39619785689774	41.92361539153526	13918.640309989705	332	13944	1	42	0.9981813188460775	331.39619785689774	41.92361539153526	13918.640309989705	arp
335	14070	1	42	0.9983077125939029	334.43308371895745	41.928923928943924	14046.189516196215	335	14070	1	42	0.9983077125939029	334.43308371895745	41.928923928943924	14046.189516196215	arp
333	13986	1	42	0.9972016659716401	332.06815476855616	41.882469970808884	13946.862500279358	333	13986	1	42	0.9972016659716401	332.06815476855616	41.882469970808884	13946.862500279358	arp
336	14112	1	42	0.9970826629543839	335.01977475267296	41.87747184408412	14070.830539612265	336	14112	1	42	0.9970826629543839	335.01977475267296	41.87747184408412	14070.830539612265	arp
334	14028	1	42	0.9973024377450425	333.0990142068442	41.886702385291784	13990.158596687455	334	14028	1	42	0.9973024377450425	333.0990142068442	41.886702385291784	13990.158596687455	arp
337	14154	1	42	0.9972953237753047	336.0885241122777	41.8864035985628	14115.718012715664	337	14154	1	42	0.9972953237753047	336.0885241122777	41.8864035985628	14115.718012715664	arp
335	14070	1	42	0.9968997097459017	333.96140276487705	41.869787809327875	14026.378916124837	335	14070	1	42	0.9968997097459017	333.96140276487705	41.869787809327875	14026.378916124837	arp
338	14196	1	42	0.9969115570135512	336.95610627058034	41.87028539456915	14152.156463364374	338	14196	1	42	0.9969115570135512	336.95610627058034	41.87028539456915	14152.156463364374	arp
336	14112	1	42	0.9983445438617329	335.44376673754226	41.93047084219278	14088.638202976774	336	14112	1	42	0.9983445438617329	335.44376673754226	41.93047084219278	14088.638202976774	arp
339	14238	1	42	0.9982998714490507	338.4236564212282	41.92859460086013	14213.793569691585	339	14238	1	42	0.9982998714490507	338.4236564212282	41.92859460086013	14213.793569691585	arp
337	14154	1	42	0.9962977654998112	335.7523469734364	41.84450615099207	14101.598572884328	337	14154	1	42	0.9962977654998112	335.7523469734364	41.84450615099207	14101.598572884328	arp
340	14280	1	42	0.9963711344124592	338.7661857002361	41.84758764532329	14228.179799409918	340	14280	1	42	0.9963711344124592	338.7661857002361	41.84758764532329	14228.179799409918	arp
338	14196	1	42	0.9971134777434443	337.02435547728413	41.87876606522466	14155.022930045934	338	14196	1	42	0.9971134777434443	337.02435547728413	41.87876606522466	14155.022930045934	arp
341	14322	1	42	0.9970238831004102	339.9851441372399	41.87500309021723	14279.376053764076	341	14322	1	42	0.9970238831004102	339.9851441372399	41.87500309021723	14279.376053764076	arp
339	14238	1	42	0.9973152431463325	338.0898674266067	41.88724021214596	14199.774431917482	339	14238	1	42	0.9973152431463325	338.0898674266067	41.88724021214596	14199.774431917482	arp
342	14364	1	42	0.9973273374383909	341.08594940392965	41.887748172412415	14325.609874965046	342	14364	1	42	0.9973273374383909	341.08594940392965	41.887748172412415	14325.609874965046	arp
340	14280	1	42	0.9954833867906033	338.4643515088051	41.81030224520534	14215.502763369816	340	14280	1	42	0.9954833867906033	338.4643515088051	41.81030224520534	14215.502763369816	arp
343	14406	1	42	0.9953496760720473	341.4049388927122	41.80468639502598	14339.007433493913	343	14406	1	42	0.9953496760720473	341.4049388927122	41.80468639502598	14339.007433493913	arp
341	14322	1	42	0.9965837285877146	339.8350514484107	41.85651660068402	14273.07216083325	341	14322	1	42	0.9965837285877146	339.8350514484107	41.85651660068402	14273.07216083325	arp
344	14448	1	42	0.996726771699574	342.87400946465345	41.86252441138211	14400.708397515446	344	14448	1	42	0.996726771699574	342.87400946465345	41.86252441138211	14400.708397515446	arp
